"order_id","order_date","ship_date","ship_mode","customer_id","product_id","sales","quantity","discount","profit"
CA-2016-162236,2016-11-04,2016-11-06,Second Class,ER-13855,OFF-ST-10003442,45,2,0,3
US-2014-111353,2014-11-29,2014-12-06,Standard Class,PB-19150,OFF-LA-10002762,25,2,0,11
US-2016-117037,2016-05-17,2016-05-20,First Class,LW-17215,OFF-BI-10000279,2,1,0,-4
CA-2017-160801,2017-09-19,2017-09-19,Same Day,FG-14260,OFF-BI-10001132,4,3,0,-3
CA-2016-108364,2016-12-19,2016-12-24,Standard Class,BP-11050,OFF-BI-10002012,1,5,0,-2
CA-2017-169362,2017-10-12,2017-10-15,First Class,SP-20860,TEC-AC-10001383,39,2,0,-1
CA-2015-127481,2015-12-12,2015-12-15,Second Class,JD-15895,OFF-PA-10002036,32,5,0,15
CA-2015-112711,2015-07-12,2015-07-18,Standard Class,FM-14380,TEC-PH-10000526,307,4,0,30
US-2015-145121,2015-10-02,2015-10-06,Standard Class,MP-17965,OFF-BI-10001078,26,5,0,13
CA-2017-166184,2017-03-24,2017-03-27,First Class,HR-14830,OFF-EN-10004483,47,3,0,22
CA-2017-157413,2017-06-01,2017-06-06,Standard Class,BW-11065,OFF-ST-10002756,324,3,0,-77
CA-2014-143637,2014-03-24,2014-03-29,Second Class,MS-17710,FUR-FU-10002813,40,2,0,14
CA-2015-102260,2015-09-22,2015-09-26,Standard Class,SJ-20125,OFF-LA-10003714,12,4,0,4
US-2016-137295,2016-01-08,2016-01-13,Standard Class,VS-21820,OFF-BI-10004236,30,7,0,-24
CA-2016-134334,2016-02-14,2016-02-15,First Class,DK-13090,OFF-PA-10000791,4,1,0,2
US-2017-109316,2017-06-08,2017-06-10,First Class,MG-17680,FUR-BO-10004834,1497,2,0,140
CA-2016-138478,2016-10-21,2016-10-26,Second Class,DP-13390,OFF-AR-10002240,113,3,0,29
CA-2017-150469,2017-01-26,2017-01-30,Standard Class,CJ-12010,OFF-FA-10000611,11,8,0,5
CA-2017-152436,2017-12-08,2017-12-10,Second Class,CW-11905,OFF-ST-10000036,592,6,0,160
CA-2016-169334,2016-10-21,2016-10-24,Second Class,GW-14605,OFF-ST-10004950,111,9,0,6
US-2014-115413,2014-08-26,2014-09-01,Standard Class,PP-18955,OFF-AR-10003770,8,3,0,2
CA-2014-125150,2014-05-16,2014-05-23,Standard Class,PW-19030,FUR-CH-10002439,232,5,0,17
CA-2015-127327,2015-02-03,2015-02-07,Standard Class,PW-19030,FUR-CH-10004218,90,1,0,15
CA-2017-117114,2017-10-31,2017-11-05,Standard Class,CY-12745,TEC-PH-10004042,508,4,0,38
CA-2015-137302,2015-04-26,2015-05-01,Standard Class,BW-11110,FUR-CH-10002017,63,3,0,6
CA-2016-112382,2016-05-09,2016-05-13,Standard Class,MB-18085,TEC-PH-10001552,19,2,0,1
CA-2015-128958,2015-01-24,2015-01-28,Standard Class,CR-12820,OFF-AR-10004757,13,5,0,2
CA-2015-106257,2015-04-13,2015-04-17,Second Class,EB-14110,FUR-TA-10002530,241,2,0,-15
CA-2015-149083,2015-09-25,2015-09-30,Standard Class,SH-19975,FUR-CH-10004289,307,4,0,-11
US-2014-137869,2014-03-28,2014-04-02,Standard Class,CV-12295,OFF-EN-10001509,6,3,0,2
CA-2016-116603,2016-07-17,2016-07-22,Standard Class,AT-10735,OFF-AP-10002892,45,2,0,13
CA-2014-158470,2014-04-19,2014-04-23,Second Class,AG-10390,OFF-BI-10003638,58,3,0,26
US-2017-123834,2017-07-21,2017-07-25,Standard Class,GM-14500,FUR-TA-10001676,124,4,0,-21
CA-2015-125976,2015-09-27,2015-10-02,Standard Class,JK-15205,OFF-PA-10001125,154,5,0,69
CA-2016-128706,2016-02-27,2016-03-02,Standard Class,DW-13540,FUR-FU-10004053,16,2,0,-6
CA-2016-104311,2016-05-02,2016-05-06,Standard Class,AS-10090,OFF-ST-10000321,18,3,0,-3
CA-2014-169649,2014-12-09,2014-12-15,Standard Class,TS-21205,OFF-PA-10000143,8,2,0,2
CA-2015-144890,2015-12-25,2015-12-29,Standard Class,SM-20320,OFF-PA-10001526,9,2,0,4
CA-2017-135587,2017-12-07,2017-12-12,Standard Class,BH-11710,OFF-AP-10004540,320,4,0,89
CA-2014-103429,2014-05-30,2014-06-01,First Class,LW-16825,OFF-BI-10004233,25,2,0,8
CA-2017-152261,2017-03-02,2017-03-06,Standard Class,JA-15970,OFF-BI-10002353,18,4,0,-12
CA-2015-142993,2015-10-12,2015-10-17,Standard Class,KA-16525,TEC-AC-10003038,17,2,0,3
CA-2015-143364,2015-07-14,2015-07-19,Second Class,TG-21310,OFF-ST-10002743,272,3,0,-64
CA-2014-100972,2014-11-19,2014-11-24,Second Class,DB-13360,OFF-PA-10000357,166,3,0,79
CA-2016-136994,2016-05-27,2016-06-02,Standard Class,LS-17245,OFF-PA-10000575,13,2,0,6
US-2017-166233,2017-07-03,2017-07-09,Standard Class,MO-17950,TEC-AC-10002167,24,2,0,-2
CA-2017-122112,2017-09-25,2017-09-29,Standard Class,CA-11965,OFF-EN-10004459,24,4,0,8
CA-2016-101672,2016-10-03,2016-10-07,Standard Class,DB-12910,OFF-LA-10002271,6,2,0,2
CA-2017-168403,2017-09-09,2017-09-15,Standard Class,DK-12835,OFF-PA-10002036,31,6,0,11
CA-2015-148705,2015-03-12,2015-03-18,Standard Class,EB-14170,OFF-LA-10001641,5,2,0,1
CA-2016-160241,2016-11-29,2016-12-04,Second Class,DR-12940,FUR-FU-10003806,242,4,0,-302
CA-2016-155747,2016-06-14,2016-06-21,Standard Class,JS-15685,FUR-TA-10003392,337,2,0,-118
CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,OFF-AR-10003856,13,6,0,1
CA-2016-113117,2016-08-16,2016-08-22,Standard Class,JP-15520,OFF-PA-10000019,32,5,0,15
CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,OFF-AR-10003811,19,9,0,5
CA-2017-125367,2017-07-23,2017-07-30,Standard Class,NM-18445,OFF-BI-10002412,13,3,0,4
CA-2017-124744,2017-06-21,2017-06-25,Standard Class,EH-14125,OFF-BI-10002852,82,5,0,40
CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,OFF-AP-10001563,272,7,0,30
CA-2015-126669,2015-11-07,2015-11-13,Standard Class,DO-13645,OFF-PA-10001357,76,2,0,26
US-2015-118766,2015-10-15,2015-10-22,Standard Class,LS-16975,OFF-EN-10001415,4,1,0,1
CA-2016-112585,2016-07-30,2016-08-02,First Class,RW-19630,OFF-AP-10003849,715,2,0,178
CA-2016-149762,2016-12-03,2016-12-07,Standard Class,RD-19720,FUR-TA-10004147,268,3,0,6
CA-2016-167605,2016-04-28,2016-04-30,Second Class,RB-19570,FUR-FU-10001602,30,2,0,-31
US-2017-105697,2017-08-25,2017-08-27,First Class,JE-15715,OFF-ST-10003996,25,2,0,1
CA-2017-165323,2017-06-17,2017-06-21,Standard Class,SR-20740,TEC-MA-10003673,3404,5,0,1668
CA-2015-110891,2015-11-20,2015-11-24,Standard Class,PO-19195,FUR-CH-10002880,344,4,0,-93
CA-2017-100783,2017-09-04,2017-09-08,Second Class,JK-16120,OFF-AR-10000380,30,1,0,3
CA-2015-152513,2015-07-04,2015-07-08,Second Class,JP-16135,OFF-BI-10002706,22,2,0,7
CA-2017-139822,2017-09-15,2017-09-21,Standard Class,Dp-13240,OFF-ST-10000943,38,2,0,10
CA-2017-107713,2017-03-13,2017-03-17,Standard Class,JB-16000,OFF-BI-10002026,174,3,0,81
CA-2017-134096,2017-09-24,2017-09-29,Standard Class,PP-18955,TEC-PH-10000526,383,5,0,38
CA-2016-125843,2016-08-13,2016-08-16,First Class,RF-19840,OFF-BI-10002309,22,4,0,10
CA-2017-120404,2017-11-20,2017-11-24,Second Class,KH-16330,TEC-AC-10003433,2,3,0,1
CA-2017-167549,2017-07-25,2017-07-27,First Class,EM-14200,FUR-TA-10004767,298,6,0,-4
CA-2016-120082,2016-03-25,2016-03-27,Second Class,DK-12835,OFF-AR-10001955,59,3,0,17
US-2016-168095,2016-07-15,2016-07-20,Standard Class,MC-17425,FUR-CH-10004886,230,3,0,23
CA-2017-166093,2017-08-17,2017-08-24,Standard Class,RW-19540,OFF-EN-10003134,23,2,0,11
CA-2016-146325,2016-12-14,2016-12-17,First Class,DS-13180,FUR-CH-10001146,81,2,0,-9
CA-2017-134194,2017-12-25,2018-01-01,Standard Class,GA-14725,OFF-BI-10003684,39,9,0,-59
CA-2014-131009,2014-03-01,2014-03-05,Standard Class,SC-20380,OFF-FA-10004395,18,5,0,-3
CA-2015-145814,2015-11-19,2015-11-24,Standard Class,KD-16345,OFF-BI-10003196,5,2,0,2
CA-2014-138359,2014-04-01,2014-04-06,Standard Class,KH-16330,OFF-ST-10000636,66,4,0,2
CA-2017-131807,2017-10-05,2017-10-10,Standard Class,GG-14650,FUR-CH-10001190,435,4,0,-59
CA-2017-104864,2017-11-18,2017-11-23,Second Class,JS-15685,OFF-ST-10002301,81,5,0,-19
CA-2015-138219,2015-03-23,2015-03-30,Standard Class,BP-11095,OFF-PA-10000380,33,4,0,16
CA-2016-157707,2016-10-10,2016-10-12,First Class,CC-12610,FUR-BO-10001567,90,3,0,-190
US-2015-126753,2015-08-16,2015-08-20,Standard Class,SP-20860,TEC-PH-10003580,519,4,0,-112
CA-2014-166051,2014-05-31,2014-06-05,Standard Class,JK-15625,TEC-PH-10002680,659,3,0,197
CA-2015-113040,2015-08-27,2015-08-31,Standard Class,CC-12100,OFF-BI-10001249,5,1,0,1
CA-2014-103800,2014-01-03,2014-01-07,Standard Class,DP-13000,OFF-PA-10000174,16,2,0,5
CA-2014-113383,2014-09-10,2014-09-13,First Class,SF-20065,OFF-AP-10004532,81,4,0,22
CA-2017-152499,2017-01-22,2017-01-25,Second Class,EH-13765,OFF-FA-10002975,15,5,0,4
CA-2016-151498,2016-04-21,2016-04-24,First Class,DN-13690,OFF-BI-10004967,8,5,0,2
CA-2016-137939,2016-07-20,2016-07-23,Second Class,PJ-19015,TEC-PH-10003589,89,5,0,43
US-2016-117793,2016-08-23,2016-08-29,Standard Class,MA-17560,OFF-LA-10002945,25,4,0,11
CA-2016-133872,2016-06-14,2016-06-17,First Class,VM-21835,OFF-BI-10002082,39,4,0,-26
US-2015-165743,2015-11-20,2015-11-23,Second Class,MM-18055,OFF-BI-10001982,4,3,0,-3
US-2017-105998,2017-11-03,2017-11-05,First Class,CR-12580,TEC-AC-10004469,199,5,0,87
US-2014-148194,2014-05-04,2014-05-07,First Class,BS-11365,FUR-FU-10001852,12,7,0,3
US-2015-151407,2015-11-08,2015-11-12,Standard Class,RD-19585,TEC-PH-10003885,263,4,0,76
CA-2015-110870,2015-12-12,2015-12-15,First Class,KD-16270,TEC-AC-10002926,299,6,0,128
CA-2014-143210,2014-12-01,2014-12-03,First Class,AA-10645,TEC-PH-10004434,271,2,0,78
CA-2016-139808,2016-10-07,2016-10-11,Standard Class,MC-18100,OFF-FA-10001883,93,12,0,0
CA-2015-110863,2015-11-17,2015-11-24,Standard Class,AA-10645,OFF-ST-10002756,541,4,0,5
CA-2014-127859,2014-03-17,2014-03-20,Second Class,QJ-19255,OFF-PA-10003641,126,6,0,41
US-2015-136427,2015-06-20,2015-06-23,First Class,JM-16195,TEC-PH-10002070,125,7,0,15
CA-2017-120168,2017-05-25,2017-05-25,Same Day,TB-21625,OFF-BI-10004519,663,5,0,207
US-2014-131870,2014-09-09,2014-09-11,First Class,NF-18595,FUR-FU-10002501,60,6,0,12
CA-2017-114804,2017-10-17,2017-10-19,Second Class,BF-11020,TEC-PH-10001700,52,1,0,4
CA-2017-167227,2017-11-02,2017-11-05,First Class,NP-18670,OFF-AP-10001962,83,10,0,20
CA-2014-129189,2014-07-21,2014-07-25,Standard Class,HM-14860,OFF-AP-10000124,4,3,0,-12
CA-2015-132465,2015-09-11,2015-09-15,Second Class,DM-13525,FUR-FU-10000277,210,2,0,50
CA-2016-166373,2016-10-21,2016-10-25,Standard Class,JF-15565,TEC-AC-10002323,106,6,0,-9
CA-2016-158806,2016-01-07,2016-01-11,Standard Class,NM-18520,FUR-FU-10004270,23,3,0,-10
CA-2015-119690,2015-06-25,2015-06-28,First Class,MV-17485,OFF-PA-10001019,47,3,0,16
CA-2015-153738,2015-09-20,2015-09-22,First Class,AG-10270,OFF-BI-10001308,37,6,0,16
CA-2017-169012,2017-07-10,2017-07-14,Standard Class,BF-11275,OFF-AP-10003278,41,3,0,10
CA-2017-109393,2017-06-30,2017-07-02,Second Class,JC-15775,FUR-BO-10003966,435,3,0,5
CA-2017-121489,2017-08-21,2017-08-25,Second Class,CM-11815,FUR-CH-10004698,388,6,0,38
US-2017-133081,2017-03-11,2017-03-15,Standard Class,PV-18985,TEC-AC-10001772,63,4,0,24
CA-2017-165008,2017-09-15,2017-09-17,Second Class,DO-13645,OFF-BI-10002794,295,9,0,106
CA-2016-145611,2016-09-20,2016-09-24,Standard Class,HA-14905,OFF-AP-10001005,393,5,0,129
CA-2016-113600,2016-12-15,2016-12-17,Second Class,SH-20395,OFF-BI-10000201,2,3,0,-1
CA-2017-130834,2017-11-03,2017-11-06,Second Class,JM-16195,OFF-PA-10003673,16,3,0,5
CA-2016-168543,2016-07-03,2016-07-07,Standard Class,DK-13225,OFF-AP-10000938,706,7,0,197
CA-2014-144974,2014-09-26,2014-09-30,Standard Class,CM-12715,OFF-BI-10003274,5,5,0,-4
CA-2014-109904,2014-07-14,2014-07-17,Second Class,BF-10975,OFF-AR-10004999,17,3,0,4
CA-2017-152205,2017-09-28,2017-10-05,Standard Class,SF-20965,OFF-BI-10004094,2,1,0,-1
CA-2015-121188,2015-08-28,2015-09-04,Standard Class,CB-12025,OFF-ST-10001490,892,5,0,267
CA-2015-156013,2015-09-20,2015-09-26,Standard Class,TC-20980,OFF-PA-10001970,61,5,0,28
CA-2016-132997,2016-11-07,2016-11-09,First Class,LW-17215,TEC-PH-10000586,263,4,0,71
US-2015-160563,2015-10-20,2015-10-24,Standard Class,NS-18640,TEC-AC-10002567,239,3,0,86
CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,OFF-ST-10002743,454,5,0,-107
CA-2015-106187,2015-06-23,2015-06-29,Standard Class,RF-19345,FUR-FU-10000794,27,3,0,9
US-2016-164945,2016-11-22,2016-11-27,Standard Class,CA-12055,OFF-BI-10001524,134,8,0,46
CA-2015-150714,2015-10-26,2015-11-01,Standard Class,KH-16690,OFF-LA-10001474,146,6,0,47
CA-2016-105753,2016-10-20,2016-10-26,Standard Class,LC-16960,FUR-FU-10000246,61,5,0,18
CA-2017-120894,2017-04-28,2017-05-02,Standard Class,JL-15130,OFF-AP-10000252,28,3,0,5
CA-2016-106621,2016-09-29,2016-10-01,Second Class,DM-12955,OFF-AR-10002375,10,4,0,1
CA-2015-107020,2015-07-10,2015-07-14,Standard Class,MV-18190,OFF-BI-10003719,39,2,0,12
US-2015-117492,2015-08-07,2015-08-09,First Class,NS-18640,OFF-AP-10001492,77,9,0,20
CA-2014-101392,2014-12-07,2014-12-13,Standard Class,AS-10630,OFF-ST-10000532,269,7,0,70
CA-2015-127502,2015-12-10,2015-12-14,Standard Class,MT-17815,OFF-LA-10001613,5,2,0,2
CA-2017-143658,2017-11-08,2017-11-13,Second Class,SR-20425,OFF-AR-10002818,109,5,0,32
CA-2017-133046,2017-07-27,2017-08-01,Second Class,DK-13375,FUR-FU-10001940,23,3,0,10
CA-2017-122798,2017-12-28,2018-01-01,Standard Class,SV-20935,OFF-ST-10003058,118,5,0,34
CA-2016-169663,2016-03-10,2016-03-13,First Class,RH-19510,TEC-AC-10003038,26,3,0,5
CA-2015-149846,2015-05-22,2015-05-26,Standard Class,SB-20185,OFF-LA-10004484,8,2,0,3
CA-2017-159149,2017-02-17,2017-02-19,First Class,CR-12820,FUR-BO-10001601,89,1,0,-17
US-2017-167570,2017-12-08,2017-12-15,Standard Class,EG-13900,FUR-CH-10003396,215,4,0,-58
CA-2017-160122,2017-11-18,2017-11-23,Standard Class,RD-19930,OFF-EN-10002592,55,6,0,20
CA-2016-130393,2016-12-01,2016-12-03,Second Class,JM-15865,FUR-CH-10002647,248,5,0,-17
CA-2017-144820,2017-10-03,2017-10-07,Second Class,LW-16825,OFF-AR-10004817,20,5,0,2
CA-2017-101014,2017-08-29,2017-09-04,Standard Class,RW-19540,FUR-FU-10003374,148,3,0,41
CA-2017-105543,2017-11-24,2017-11-24,Same Day,BG-11695,OFF-ST-10003123,33,1,0,7
US-2017-113201,2017-06-30,2017-07-05,Standard Class,TT-21220,OFF-PA-10000675,204,5,0,100
US-2017-106551,2017-07-22,2017-07-27,Standard Class,EB-13930,FUR-CH-10004997,526,4,0,-75
CA-2016-116722,2016-11-11,2016-11-16,Standard Class,LP-17080,FUR-FU-10001934,41,2,0,10
CA-2014-138128,2014-12-09,2014-12-15,Standard Class,FP-14320,OFF-EN-10002500,30,3,0,9
US-2017-150070,2017-09-07,2017-09-12,Standard Class,JA-15970,FUR-CH-10004860,161,2,0,-28
CA-2015-137064,2015-02-06,2015-02-13,Standard Class,TS-21655,OFF-BI-10002049,2,3,0,-4
CA-2017-157350,2017-08-26,2017-09-01,Standard Class,DP-13000,FUR-FU-10000222,64,5,0,-43
CA-2014-127866,2014-07-20,2014-07-23,First Class,JD-15895,TEC-AC-10000023,41,2,0,15
CA-2015-131352,2015-10-08,2015-10-13,Standard Class,GH-14485,FUR-FU-10003708,72,3,0,-70
CA-2015-121776,2015-02-16,2015-02-21,Standard Class,RD-19585,OFF-PA-10001970,36,3,0,17
CA-2016-118073,2016-08-12,2016-08-16,Standard Class,CS-12490,FUR-TA-10002533,562,7,0,-255
CA-2014-103219,2014-11-09,2014-11-13,Standard Class,BF-11215,FUR-FU-10004091,56,9,0,21
CA-2016-102561,2016-07-18,2016-07-22,Standard Class,NK-18490,OFF-AR-10001545,11,8,0,1
CA-2016-100993,2016-02-05,2016-02-10,Standard Class,AZ-10750,OFF-LA-10003223,14,3,0,7
US-2014-112949,2014-06-20,2014-06-27,Standard Class,Co-12640,OFF-AP-10001005,471,6,0,155
US-2017-146822,2017-06-09,2017-06-14,Standard Class,AG-10675,OFF-PA-10000249,49,4,0,23
US-2016-131058,2016-12-27,2016-12-31,Standard Class,EM-14140,OFF-LA-10001613,20,7,0,9
CA-2014-167997,2014-01-26,2014-01-29,First Class,CA-11965,OFF-BI-10001758,10,2,0,5
CA-2017-140151,2017-03-23,2017-03-25,First Class,RB-19360,OFF-ST-10001558,32,2,0,4
US-2017-143770,2017-03-20,2017-03-24,Standard Class,RD-19720,TEC-AC-10002842,238,2,0,38
CA-2016-131296,2016-10-04,2016-10-09,Standard Class,MS-17830,FUR-TA-10002622,239,2,0,-23
CA-2016-103464,2016-11-18,2016-11-22,Standard Class,PG-18820,TEC-AC-10002842,595,5,0,95
CA-2017-136238,2017-12-26,2018-01-01,Standard Class,KB-16240,OFF-PA-10004285,16,3,0,5
CA-2016-120803,2016-03-09,2016-03-13,Standard Class,RB-19465,TEC-AC-10004469,199,5,0,87
CA-2016-134138,2016-02-16,2016-02-20,Standard Class,JD-15790,FUR-CH-10001545,227,2,0,36
CA-2015-120915,2015-09-28,2015-10-03,Second Class,JJ-15445,OFF-AP-10002578,293,6,0,76
CA-2015-168207,2015-11-02,2015-11-06,Standard Class,LT-17110,FUR-FU-10004909,96,6,0,33
CA-2016-144148,2016-07-31,2016-08-05,Standard Class,AH-10690,FUR-TA-10002774,863,7,0,-32
CA-2017-107174,2017-11-06,2017-11-13,Standard Class,AB-10060,FUR-TA-10004575,2036,7,0,366
CA-2016-146150,2016-02-14,2016-02-19,Standard Class,FM-14380,OFF-AR-10002240,264,7,0,68
CA-2014-114125,2014-07-09,2014-07-13,Standard Class,GH-14410,OFF-LA-10004559,2,1,0,1
CA-2016-114944,2016-01-30,2016-02-04,Standard Class,HE-14800,OFF-PA-10003892,156,4,0,52
CA-2016-135965,2016-09-22,2016-09-25,First Class,SZ-20035,OFF-ST-10002370,128,6,0,37
CA-2017-149699,2017-12-22,2017-12-24,First Class,CM-12115,TEC-AC-10000474,474,5,0,142
CA-2016-166429,2016-09-02,2016-09-08,Standard Class,TG-21310,TEC-CO-10002095,999,2,0,449
CA-2015-112767,2015-08-02,2015-08-06,Standard Class,DK-12985,FUR-TA-10003469,277,4,0,-188
CA-2015-119879,2015-11-21,2015-11-25,Standard Class,SS-20410,FUR-TA-10002958,1252,8,0,-480
CA-2017-155642,2017-05-18,2017-05-22,Standard Class,BM-11575,FUR-FU-10004973,22,3,0,-10
US-2017-101721,2017-07-23,2017-07-27,Standard Class,MY-17380,OFF-PA-10003641,63,3,0,20
CA-2015-136728,2015-09-13,2015-09-17,Second Class,AG-10900,OFF-EN-10002621,7,1,0,2
CA-2016-127194,2016-12-10,2016-12-16,Standard Class,BW-11110,OFF-PA-10000659,62,9,0,29
CA-2015-140375,2015-10-02,2015-10-05,Second Class,SG-20470,OFF-PA-10001870,19,3,0,9
US-2017-155866,2017-11-17,2017-11-21,Standard Class,CC-12370,OFF-PA-10004735,38,6,0,18
CA-2015-141327,2015-11-30,2015-12-03,First Class,LR-16915,OFF-BI-10000546,6,7,0,-4
CA-2015-136700,2015-12-06,2015-12-11,Second Class,DB-13120,OFF-PA-10004519,8,2,0,4
CA-2017-102736,2017-09-05,2017-09-09,Standard Class,LP-17095,TEC-AC-10004568,89,4,0,-1
CA-2017-125269,2017-04-24,2017-04-30,Standard Class,AF-10870,OFF-BI-10001628,10,5,0,-18
CA-2015-114811,2015-11-08,2015-11-08,Same Day,KD-16495,OFF-ST-10000885,67,5,0,16
CA-2015-122266,2015-04-26,2015-04-30,Standard Class,SA-20830,FUR-TA-10000577,191,1,0,-76
CA-2015-141565,2015-09-20,2015-09-24,Standard Class,BG-11035,OFF-BI-10000545,1369,6,0,-913
CA-2017-128769,2017-09-07,2017-09-12,Standard Class,DM-12955,OFF-AP-10001271,81,2,0,7
CA-2016-116337,2016-11-07,2016-11-12,Standard Class,MC-17845,FUR-FU-10002030,44,5,0,-17
CA-2015-120845,2015-09-25,2015-10-02,Standard Class,ML-17395,OFF-BI-10001116,6,4,0,-4
CA-2014-120775,2014-10-03,2014-10-07,Standard Class,RD-19930,OFF-FA-10002676,4,3,0,0
CA-2014-152905,2014-02-18,2014-02-24,Standard Class,AB-10015,OFF-ST-10000321,12,2,0,-2
CA-2016-104633,2016-06-12,2016-06-16,Standard Class,EA-14035,OFF-PA-10000241,185,6,0,83
CA-2017-104136,2017-11-01,2017-11-04,Second Class,SF-20065,OFF-PA-10004243,189,10,0,91
CA-2016-123050,2016-04-04,2016-04-08,Second Class,BC-11125,FUR-FU-10000723,82,2,0,7
CA-2016-162355,2016-06-30,2016-07-02,Second Class,PF-19165,OFF-AR-10004344,35,3,0,9
CA-2014-158225,2014-09-22,2014-09-28,Standard Class,SE-20110,OFF-ST-10000675,169,5,0,42
CA-2017-102204,2017-05-01,2017-05-06,Standard Class,CJ-12010,OFF-SU-10001212,3,2,0,0
CA-2017-103065,2017-10-20,2017-10-20,Same Day,PT-19090,OFF-ST-10000617,4,2,0,0
CA-2014-109855,2014-09-01,2014-09-05,Standard Class,LH-16900,OFF-BI-10004716,23,2,0,8
CA-2014-109897,2014-08-12,2014-08-16,Standard Class,BW-11200,TEC-PH-10003691,806,8,0,50
US-2014-143581,2014-08-19,2014-08-23,Standard Class,BS-11365,OFF-ST-10000991,344,3,0,10
CA-2015-129217,2015-05-10,2015-05-10,Same Day,DP-13390,OFF-AP-10002439,70,5,0,-191
CA-2016-133816,2016-05-10,2016-05-13,Second Class,CS-12400,TEC-PH-10001795,743,2,0,-123
CA-2015-140221,2015-03-05,2015-03-09,Second Class,MS-17365,OFF-BI-10002854,11,2,0,-16
CA-2017-152310,2017-08-12,2017-08-19,Standard Class,DK-12895,TEC-CO-10000971,299,1,0,89
CA-2016-118101,2016-06-26,2016-06-26,Same Day,SN-20560,OFF-PA-10000357,368,9,0,180
CA-2016-100307,2016-12-15,2016-12-19,Standard Class,TC-21475,OFF-PA-10002552,19,3,0,9
CA-2015-138457,2015-09-13,2015-09-17,Standard Class,AM-10705,OFF-BI-10000014,13,4,0,-10
CA-2014-131800,2014-12-30,2015-01-04,Standard Class,AJ-10960,OFF-AP-10004136,122,3,0,30
CA-2014-118304,2014-04-29,2014-05-04,Standard Class,KH-16360,TEC-PH-10000376,19,2,0,5
CA-2017-121790,2017-01-30,2017-02-06,Standard Class,LP-17095,FUR-TA-10003469,69,1,0,-47
CA-2016-169670,2016-12-25,2016-12-31,Standard Class,JE-15715,FUR-CH-10002331,2563,8,0,313
CA-2016-139549,2016-10-20,2016-10-25,Standard Class,MY-18295,FUR-CH-10001802,387,4,0,4
CA-2015-104059,2015-06-13,2015-06-15,Second Class,FC-14245,OFF-AR-10000634,3,1,0,0
CA-2017-164112,2017-06-30,2017-07-04,Standard Class,ND-18460,OFF-ST-10002615,1085,7,0,282
CA-2015-143882,2015-06-26,2015-06-30,Standard Class,DB-13360,OFF-PA-10004040,43,9,0,15
US-2016-139262,2016-02-21,2016-02-25,Standard Class,LC-16960,OFF-BI-10003727,3,3,0,-2
CA-2017-146192,2017-04-22,2017-04-26,Standard Class,BD-11725,OFF-ST-10003716,675,3,0,87
CA-2017-134810,2017-05-09,2017-05-10,First Class,MC-17605,OFF-EN-10002504,65,3,0,22
CA-2015-154284,2015-12-21,2015-12-26,Second Class,SZ-20035,TEC-MA-10004241,600,2,0,137
CA-2014-156244,2014-08-12,2014-08-16,Standard Class,DH-13675,OFF-PA-10000295,31,6,0,10
CA-2015-106362,2015-12-11,2015-12-15,Standard Class,LC-16885,OFF-BI-10003166,10,3,0,-7
US-2017-168802,2017-11-03,2017-11-07,Standard Class,JO-15145,OFF-BI-10002393,18,4,0,5
US-2017-146906,2017-03-13,2017-03-17,Standard Class,MT-17815,TEC-PH-10001809,299,2,0,74
CA-2016-166380,2016-05-30,2016-06-03,Standard Class,EB-13750,OFF-EN-10002600,26,9,0,12
US-2015-158911,2015-07-05,2015-07-11,Standard Class,RS-19765,FUR-FU-10003829,4,2,0,0
US-2014-103338,2014-03-11,2014-03-15,Standard Class,RB-19435,OFF-AR-10001770,7,3,0,2
CA-2015-109169,2015-04-20,2015-04-24,Standard Class,OT-18730,OFF-EN-10003296,180,2,0,81
US-2017-167318,2017-07-26,2017-08-01,Standard Class,GZ-14545,TEC-AC-10003870,1649,5,0,659
US-2014-120313,2014-10-31,2014-11-02,Second Class,NL-18310,TEC-PH-10003092,73,2,0,8
CA-2017-135419,2017-11-03,2017-11-09,Standard Class,BG-11740,FUR-TA-10001086,486,4,0,36
CA-2016-128671,2016-08-11,2016-08-16,Standard Class,MT-18070,OFF-PA-10001870,32,5,0,15
CA-2016-149335,2016-07-25,2016-07-25,Same Day,BC-11125,OFF-AR-10001419,37,9,0,11
CA-2014-168312,2014-03-01,2014-03-07,Standard Class,GW-14605,OFF-ST-10003692,137,3,0,8
US-2017-105935,2017-01-26,2017-01-31,Standard Class,BD-11500,FUR-FU-10002157,62,4,0,24
CA-2014-161508,2014-07-12,2014-07-16,Standard Class,PV-18985,FUR-CH-10002126,512,3,0,-14
CA-2017-130904,2017-04-11,2017-04-16,Standard Class,HM-14980,OFF-AR-10000422,1,1,0,0
CA-2017-133620,2017-11-13,2017-11-18,Standard Class,EM-14065,OFF-ST-10004634,11,1,0,3
